CLA1,CLA2,SCA1,SCA2,SCA3,PUR1,PUR2,PUR3,CUL1,CUL2,CUL3,USA1,USA2,USA3,ADD1,ADD2,ADD3,PRICE1,PRICE2,PRICE3
0.01488095238095355,0.0,-0.501488095238095,0.0,0.0,0.08333333333333415,0.0,0.0,0.8645833333333318,0.0,0.0,0.0,0.0,0.6949404761904723,0.0,0.30654761904761896,0.0,0.09672619047618713,0.0,0.0
0.01488095238095287,0.0,-0.5014880952380951,0.0,0.0,0.08333333333333348,0.0,0.0,0.8645833333333321,0.0,0.0,0.0,0.0,0.6949404761904726,0.0,0.3065476190476203,0.0,0.0,-0.014880952380951884,0.0
0.014880952380953189,0.0,-0.5014880952380946,0.0,0.0,0.08333333333333404,0.0,0.0,0.8645833333333321,0.0,0.0,0.0,0.0,0.6949404761904716,0.0,0.30654761904762007,0.0,0.0,0.0,-0.08184523809522948
0.014880952380952467,0.0,-0.5014880952380956,0.0,0.0,0.08333333333333465,0.0,0.0,0.8645833333333319,0.0,0.0,0.0,0.0,0.6949404761904733,0.0,0.0,0.3556547619047597,0.09672619047618591,0.0,0.0
0.014880952380952495,0.0,-0.5014880952380946,0.0,0.0,0.0833333333333342,0.0,0.0,0.8645833333333324,0.0,0.0,0.0,0.0,0.6949404761904724,0.0,0.0,0.35565476190475886,0.0,-0.014880952380951773,0.0
0.01488095238095273,0.0,-0.501488095238095,0.0,0.0,0.08333333333333359,0.0,0.0,0.8645833333333326,0.0,0.0,0.0,0.0,0.6949404761904725,0.0,0.0,0.35565476190475936,0.0,0.0,-0.08184523809523148
0.014880952380952883,0.0,-0.5014880952380951,0.0,0.0,0.08333333333333365,0.0,0.0,0.0,-0.09970238095238054,0.0,-1.1041666666666665,0.0,0.0,-0.6622023809523785,0.0,0.0,0.09672619047618636,0.0,0.0
0.014880952380952259,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333448,0.0,0.0,0.0,-0.09970238095238068,0.0,-1.104166666666666,0.0,0.0,-0.662202380952379,0.0,0.0,0.0,-0.014880952380951551,0.0
0.014880952380951745,0.0,-0.5014880952380945,0.0,0.0,0.08333333333333365,0.0,0.0,0.0,-0.09970238095238095,0.0,-1.104166666666666,0.0,0.0,-0.6622023809523802,0.0,0.0,0.0,0.0,-0.08184523809522881
0.01488095238095212,0.0,-0.5014880952380948,0.0,0.0,0.08333333333333448,0.0,0.0,0.0,-0.09970238095238079,0.0,-1.1041666666666665,0.0,0.0,0.0,0.30654761904762023,0.0,0.0967261904761888,0.0,0.0
0.0148809523809528,0.0,-0.5014880952380949,0.0,0.0,0.08333333333333404,0.0,0.0,0.0,-0.099702380952381,0.0,-1.1041666666666665,0.0,0.0,0.0,0.30654761904761985,0.0,0.0,-0.014880952380951329,0.0
0.014880952380952384,0.0,-0.5014880952380948,0.0,0.0,0.08333333333333443,0.0,0.0,0.0,-0.09970238095238104,0.0,-1.1041666666666663,0.0,0.0,0.0,0.30654761904762007,0.0,0.0,0.0,-0.08184523809522992
0.014880952380952522,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333393,0.0,0.0,0.0,-0.0997023809523809,0.0,-1.1041666666666663,0.0,0.0,0.0,0.0,0.3556547619047587,0.09672619047618625,0.0,0.0
0.014880952380952314,0.0,-0.5014880952380942,0.0,0.0,0.08333333333333465,0.0,0.0,0.0,-0.09970238095238132,0.0,-1.1041666666666672,0.0,0.0,0.0,0.0,0.3556547619047585,0.0,-0.014880952380951884,0.0
0.014880952380952661,0.0,-0.5014880952380943,0.0,0.0,0.08333333333333454,0.0,0.0,0.0,-0.09970238095238132,0.0,-1.104166666666666,0.0,0.0,0.0,0.0,0.35565476190475764,0.0,0.0,-0.08184523809523148
0.014880952380952411,0.0,-0.5014880952380943,0.0,0.0,0.08333333333333415,0.0,0.0,0.0,-0.09970238095238185,0.0,0.0,0.4092261904761896,0.0,-0.662202380952379,0.0,0.0,0.09672619047618891,0.0,0.0
0.014880952380952689,0.0,-0.5014880952380952,0.0,0.0,0.08333333333333426,0.0,0.0,0.0,-0.0997023809523806,0.0,0.0,0.4092261904761899,0.0,-0.6622023809523803,0.0,0.0,0.0,-0.014880952380952106,0.0
0.0148809523809523,0.0,-0.5014880952380946,0.0,0.0,0.0833333333333337,0.0,0.0,0.0,-0.09970238095238065,0.0,0.0,0.4092261904761897,0.0,-0.6622023809523807,0.0,0.0,0.0,0.0,-0.08184523809523014
0.014880952380953077,0.0,-0.5014880952380949,0.0,0.0,0.08333333333333326,0.0,0.0,0.0,-0.09970238095238085,0.0,0.0,0.40922619047618936,0.0,0.0,0.3065476190476183,0.0,0.09672619047618691,0.0,0.0
0.014880952380952175,0.0,-0.5014880952380948,0.0,0.0,0.08333333333333515,0.0,0.0,0.0,-0.09970238095238085,0.0,0.0,0.4092261904761898,0.0,0.0,0.30654761904761796,0.0,0.0,-0.014880952380951551,0.0
0.0148809523809528,0.0,-0.5014880952380953,0.0,0.0,0.08333333333333431,0.0,0.0,0.0,-0.09970238095238068,0.0,0.0,0.4092261904761909,0.0,0.0,0.3065476190476191,0.0,0.0,0.0,-0.08184523809523037
0.014880952380952495,0.0,-0.5014880952380945,0.0,0.0,0.08333333333333415,0.0,0.0,0.0,-0.09970238095238113,0.0,0.0,0.40922619047619,0.0,0.0,0.0,0.35565476190475903,0.09672619047618669,0.0,0.0
0.01488095238095212,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333459,0.0,0.0,0.0,-0.09970238095238125,0.0,0.0,0.40922619047618936,0.0,0.0,0.0,0.3556547619047597,0.0,-0.014880952380952106,0.0
0.014880952380952633,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333387,0.0,0.0,0.0,-0.09970238095238118,0.0,0.0,0.4092261904761899,0.0,0.0,0.0,0.3556547619047588,0.0,0.0,-0.0818452380952297
0.014880952380952245,0.0,-0.5014880952380952,0.0,0.0,0.08333333333333515,0.0,0.0,0.0,-0.09970238095238096,0.0,0.0,0.0,0.694940476190473,-0.66220238095238,0.0,0.0,0.0967261904761878,0.0,0.0
0.01488095238095262,0.0,-0.5014880952380949,0.0,0.0,0.08333333333333398,0.0,0.0,0.0,-0.09970238095238047,0.0,0.0,0.0,0.694940476190474,-0.66220238095238,0.0,0.0,0.0,-0.01488095238095144,0.0
0.01488095238095219,0.0,-0.5014880952380949,0.0,0.0,0.08333333333333448,0.0,0.0,0.0,-0.09970238095238096,0.0,0.0,0.0,0.6949404761904737,-0.6622023809523792,0.0,0.0,0.0,0.0,-0.08184523809522948
0.014880952380952064,0.0,-0.5014880952380955,0.0,0.0,0.08333333333333454,0.0,0.0,0.0,-0.09970238095238196,0.0,0.0,0.0,0.6949404761904732,0.0,0.30654761904761935,0.0,0.09672619047618691,0.0,0.0
0.0148809523809528,0.0,-0.5014880952380952,0.0,0.0,0.08333333333333481,0.0,0.0,0.0,-0.0997023809523815,0.0,0.0,0.0,0.6949404761904735,0.0,0.3065476190476196,0.0,0.0,-0.014880952380952439,0.0
0.01488095238095255,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333454,0.0,0.0,0.0,-0.0997023809523812,0.0,0.0,0.0,0.694940476190473,0.0,0.3065476190476197,0.0,0.0,0.0,-0.08184523809523037
0.014880952380953036,0.0,-0.5014880952380955,0.0,0.0,0.08333333333333404,0.0,0.0,0.0,-0.09970238095238039,0.0,0.0,0.0,0.694940476190473,0.0,0.0,0.35565476190476003,0.09672619047618713,0.0,0.0
0.014880952380952508,0.0,-0.5014880952380949,0.0,0.0,0.08333333333333437,0.0,0.0,0.0,-0.09970238095238104,0.0,0.0,0.0,0.6949404761904738,0.0,0.0,0.3556547619047598,0.0,-0.014880952380951107,0.0
0.014880952380952661,0.0,-0.5014880952380945,0.0,0.0,0.08333333333333376,0.0,0.0,0.0,-0.0997023809523805,0.0,0.0,0.0,0.6949404761904735,0.0,0.0,0.3556547619047605,0.0,0.0,-0.08184523809522881
0.014880952380951717,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333498,0.0,0.0,0.0,0.0,-0.7648809523809569,-1.104166666666666,0.0,0.0,-0.6622023809523796,0.0,0.0,0.09672619047618669,0.0,0.0
0.014880952380952245,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333409,0.0,0.0,0.0,0.0,-0.764880952380957,-1.1041666666666674,0.0,0.0,-0.6622023809523802,0.0,0.0,0.0,-0.01488095238095144,0.0
0.014880952380952384,0.0,-0.5014880952380949,0.0,0.0,0.08333333333333359,0.0,0.0,0.0,0.0,-0.764880952380957,-1.104166666666667,0.0,0.0,-0.6622023809523802,0.0,0.0,0.0,0.0,-0.08184523809522837
0.0148809523809533,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333454,0.0,0.0,0.0,0.0,-0.7648809523809572,-1.104166666666667,0.0,0.0,0.0,0.3065476190476195,0.0,0.09672619047618736,0.0,0.0
0.014880952380952606,0.0,-0.5014880952380951,0.0,0.0,0.08333333333333531,0.0,0.0,0.0,0.0,-0.7648809523809577,-1.104166666666667,0.0,0.0,0.0,0.3065476190476193,0.0,0.0,-0.014880952380952217,0.0
0.014880952380952106,0.0,-0.501488095238095,0.0,0.0,0.0833333333333342,0.0,0.0,0.0,0.0,-0.7648809523809583,-1.104166666666667,0.0,0.0,0.0,0.30654761904761985,0.0,0.0,0.0,-0.08184523809522903
0.014880952380952564,0.0,-0.501488095238094,0.0,0.0,0.08333333333333393,0.0,0.0,0.0,0.0,-0.7648809523809565,-1.1041666666666674,0.0,0.0,0.0,0.0,0.35565476190475975,0.0967261904761888,0.0,0.0
0.014880952380952134,0.0,-0.501488095238095,0.0,0.0,0.08333333333333581,0.0,0.0,0.0,0.0,-0.7648809523809569,-1.104166666666667,0.0,0.0,0.0,0.0,0.3556547619047595,0.0,-0.014880952380951218,0.0
0.01488095238095194,0.0,-0.501488095238095,0.0,0.0,0.08333333333333431,0.0,0.0,0.0,0.0,-0.7648809523809572,-1.1041666666666665,0.0,0.0,0.0,0.0,0.3556547619047592,0.0,0.0,-0.08184523809522881
0.014880952380952744,0.0,-0.5014880952380953,0.0,0.0,0.0833333333333337,0.0,0.0,0.0,0.0,-0.7648809523809574,0.0,0.40922619047619035,0.0,-0.66220238095238,0.0,0.0,0.09672619047618702,0.0,0.0
0.014880952380952397,0.0,-0.5014880952380949,0.0,0.0,0.08333333333333265,0.0,0.0,0.0,0.0,-0.7648809523809574,0.0,0.40922619047619035,0.0,-0.6622023809523792,0.0,0.0,0.0,-0.01488095238095255,0.0
0.014880952380951717,0.0,-0.501488095238094,0.0,0.0,0.08333333333333387,0.0,0.0,0.0,0.0,-0.7648809523809573,0.0,0.4092261904761908,0.0,-0.6622023809523798,0.0,0.0,0.0,0.0,-0.08184523809522837
0.014880952380952425,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333343,0.0,0.0,0.0,0.0,-0.7648809523809571,0.0,0.40922619047619047,0.0,0.0,0.3065476190476193,0.0,0.09672619047618669,0.0,0.0
0.014880952380952328,0.0,-0.5014880952380953,0.0,0.0,0.08333333333333437,0.0,0.0,0.0,0.0,-0.7648809523809578,0.0,0.40922619047619135,0.0,0.0,0.3065476190476196,0.0,0.0,-0.014880952380951995,0.0
0.014880952380951884,0.0,-0.5014880952380952,0.0,0.0,0.08333333333333415,0.0,0.0,0.0,0.0,-0.7648809523809574,0.0,0.40922619047619113,0.0,0.0,0.30654761904761896,0.0,0.0,0.0,-0.0818452380952297
0.014880952380952273,0.0,-0.5014880952380951,0.0,0.0,0.08333333333333359,0.0,0.0,0.0,0.0,-0.764880952380958,0.0,0.4092261904761918,0.0,0.0,0.0,0.3556547619047607,0.09672619047618769,0.0,0.0
0.014880952380952689,0.0,-0.501488095238095,0.0,0.0,0.08333333333333409,0.0,0.0,0.0,0.0,-0.7648809523809575,0.0,0.40922619047619124,0.0,0.0,0.0,0.3556547619047597,0.0,-0.014880952380951773,0.0
0.014880952380952231,0.0,-0.5014880952380951,0.0,0.0,0.08333333333333398,0.0,0.0,0.0,0.0,-0.7648809523809565,0.0,0.4092261904761907,0.0,0.0,0.0,0.3556547619047595,0.0,0.0,-0.08184523809522992
0.014880952380952717,0.0,-0.5014880952380949,0.0,0.0,0.08333333333333504,0.0,0.0,0.0,0.0,-0.7648809523809577,0.0,0.0,0.6949404761904732,-0.6622023809523796,0.0,0.0,0.09672619047618658,0.0,0.0
0.014880952380952717,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333454,0.0,0.0,0.0,0.0,-0.7648809523809573,0.0,0.0,0.694940476190474,-0.662202380952379,0.0,0.0,0.0,-0.01488095238095044,0.0
0.01488095238095194,0.0,-0.5014880952380955,0.0,0.0,0.08333333333333481,0.0,0.0,0.0,0.0,-0.7648809523809567,0.0,0.0,0.6949404761904744,-0.6622023809523794,0.0,0.0,0.0,0.0,-0.08184523809522837
0.014880952380952814,0.0,-0.501488095238095,0.0,0.0,0.08333333333333426,0.0,0.0,0.0,0.0,-0.7648809523809568,0.0,0.0,0.6949404761904735,0.0,0.30654761904762023,0.0,0.09672619047618547,0.0,0.0
0.014880952380952675,0.0,-0.5014880952380953,0.0,0.0,0.08333333333333409,0.0,0.0,0.0,0.0,-0.7648809523809564,0.0,0.0,0.6949404761904742,0.0,0.3065476190476204,0.0,0.0,-0.014880952380951551,0.0
0.014880952380952855,0.0,-0.5014880952380946,0.0,0.0,0.08333333333333487,0.0,0.0,0.0,0.0,-0.7648809523809583,0.0,0.0,0.6949404761904728,0.0,0.306547619047619,0.0,0.0,0.0,-0.08184523809523192
0.014880952380952842,0.0,-0.5014880952380952,0.0,0.0,0.08333333333333498,0.0,0.0,0.0,0.0,-0.7648809523809568,0.0,0.0,0.6949404761904727,0.0,0.0,0.3556547619047593,0.09672619047618658,0.0,0.0
0.014880952380952439,0.0,-0.5014880952380952,0.0,0.0,0.08333333333333426,0.0,0.0,0.0,0.0,-0.7648809523809579,0.0,0.0,0.6949404761904732,0.0,0.0,0.3556547619047598,0.0,-0.014880952380951662,0.0
0.014880952380953522,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333404,0.0,0.0,0.0,0.0,-0.7648809523809577,0.0,0.0,0.6949404761904734,0.0,0.0,0.3556547619047595,0.0,0.0,-0.08184523809523081
0.01488095238095237,0.0,-0.5014880952380952,0.0,0.0,0.0,0.33779761904761263,0.0,0.8645833333333309,0.0,0.0,-1.104166666666666,0.0,0.0,-0.6622023809523798,0.0,0.0,0.0967261904761858,0.0,0.0
0.014880952380952661,0.0,-0.501488095238094,0.0,0.0,0.0,0.3377976190476142,0.0,0.8645833333333285,0.0,0.0,-1.1041666666666663,0.0,0.0,-0.6622023809523799,0.0,0.0,0.0,-0.014880952380951218,0.0
0.014880952380952397,0.0,-0.5014880952380948,0.0,0.0,0.0,0.33779761904761385,0.0,0.8645833333333295,0.0,0.0,-1.1041666666666665,0.0,0.0,-0.6622023809523803,0.0,0.0,0.0,0.0,-0.08184523809522837
0.014880952380952911,0.0,-0.5014880952380945,0.0,0.0,0.0,0.33779761904761296,0.0,0.8645833333333304,0.0,0.0,-1.1041666666666665,0.0,0.0,0.0,0.3065476190476183,0.0,0.09672619047618669,0.0,0.0
0.014880952380953466,0.0,-0.5014880952380945,0.0,0.0,0.0,0.33779761904761274,0.0,0.8645833333333294,0.0,0.0,-1.104166666666667,0.0,0.0,0.0,0.30654761904761857,0.0,0.0,-0.014880952380951773,0.0
0.014880952380952217,0.0,-0.501488095238095,0.0,0.0,0.0,0.3377976190476141,0.0,0.8645833333333299,0.0,0.0,-1.104166666666667,0.0,0.0,0.0,0.30654761904761896,0.0,0.0,0.0,-0.0818452380952297
0.014880952380953327,0.0,-0.5014880952380949,0.0,0.0,0.0,0.33779761904761363,0.0,0.8645833333333306,0.0,0.0,-1.1041666666666656,0.0,0.0,0.0,0.0,0.3556547619047607,0.09672619047618791,0.0,0.0
0.014880952380952314,0.0,-0.5014880952380951,0.0,0.0,0.0,0.3377976190476133,0.0,0.864583333333331,0.0,0.0,-1.1041666666666665,0.0,0.0,0.0,0.0,0.3556547619047602,0.0,-0.014880952380952217,0.0
0.014880952380952508,0.0,-0.5014880952380953,0.0,0.0,0.0,0.3377976190476143,0.0,0.8645833333333305,0.0,0.0,-1.1041666666666672,0.0,0.0,0.0,0.0,0.35565476190476125,0.0,0.0,-0.08184523809522948
0.0148809523809528,0.0,-0.5014880952380949,0.0,0.0,0.0,0.33779761904761274,0.0,0.8645833333333307,0.0,0.0,0.0,0.40922619047619047,0.0,-0.6622023809523785,0.0,0.0,0.09672619047618725,0.0,0.0
0.014880952380952814,0.0,-0.5014880952380948,0.0,0.0,0.0,0.33779761904761274,0.0,0.8645833333333299,0.0,0.0,0.0,0.4092261904761906,0.0,-0.6622023809523786,0.0,0.0,0.0,-0.014880952380950885,0.0
0.014880952380952356,0.0,-0.5014880952380952,0.0,0.0,0.0,0.3377976190476131,0.0,0.8645833333333305,0.0,0.0,0.0,0.4092261904761909,0.0,-0.6622023809523783,0.0,0.0,0.0,0.0,-0.0818452380952297
0.01488095238095248,0.0,-0.5014880952380952,0.0,0.0,0.0,0.3377976190476134,0.0,0.8645833333333298,0.0,0.0,0.0,0.40922619047619124,0.0,0.0,0.3065476190476203,0.0,0.09672619047618669,0.0,0.0
0.014880952380952495,0.0,-0.5014880952380945,0.0,0.0,0.0,0.33779761904761274,0.0,0.8645833333333304,0.0,0.0,0.0,0.40922619047619113,0.0,0.0,0.30654761904761985,0.0,0.0,-0.014880952380951329,0.0
0.014880952380952744,0.0,-0.5014880952380953,0.0,0.0,0.0,0.3377976190476132,0.0,0.8645833333333296,0.0,0.0,0.0,0.40922619047619113,0.0,0.0,0.30654761904761996,0.0,0.0,0.0,-0.08184523809522926
0.014880952380953244,0.0,-0.5014880952380949,0.0,0.0,0.0,0.3377976190476131,0.0,0.8645833333333298,0.0,0.0,0.0,0.40922619047619135,0.0,0.0,0.0,0.3556547619047617,0.09672619047618625,0.0,0.0
0.014880952380952522,0.0,-0.5014880952380949,0.0,0.0,0.0,0.33779761904761363,0.0,0.8645833333333308,0.0,0.0,0.0,0.40922619047619113,0.0,0.0,0.0,0.35565476190476114,0.0,-0.014880952380951995,0.0
0.014880952380952883,0.0,-0.5014880952380948,0.0,0.0,0.0,0.3377976190476123,0.0,0.8645833333333302,0.0,0.0,0.0,0.4092261904761908,0.0,0.0,0.0,0.3556547619047608,0.0,0.0,-0.08184523809523059
0.014880952380952162,0.0,-0.5014880952380947,0.0,0.0,0.0,0.3377976190476134,0.0,0.8645833333333293,0.0,0.0,0.0,0.0,0.694940476190474,-0.6622023809523796,0.0,0.0,0.09672619047618669,0.0,0.0
0.014880952380952564,0.0,-0.5014880952380951,0.0,0.0,0.0,0.3377976190476121,0.0,0.8645833333333303,0.0,0.0,0.0,0.0,0.6949404761904736,-0.6622023809523787,0.0,0.0,0.0,-0.014880952380951884,0.0
0.01488095238095273,0.0,-0.5014880952380953,0.0,0.0,0.0,0.33779761904761263,0.0,0.8645833333333302,0.0,0.0,0.0,0.0,0.6949404761904737,-0.6622023809523794,0.0,0.0,0.0,0.0,-0.0818452380952297
0.014880952380953119,0.0,-0.5014880952380952,0.0,0.0,0.0,0.33779761904761363,0.0,0.8645833333333302,0.0,0.0,0.0,0.0,0.6949404761904728,0.0,0.3065476190476195,0.0,0.09672619047618702,0.0,0.0
0.014880952380952592,0.0,-0.5014880952380949,0.0,0.0,0.0,0.3377976190476134,0.0,0.8645833333333305,0.0,0.0,0.0,0.0,0.6949404761904747,0.0,0.30654761904761935,0.0,0.0,-0.014880952380951218,0.0
0.014880952380952522,0.0,-0.5014880952380943,0.0,0.0,0.0,0.33779761904761363,0.0,0.8645833333333295,0.0,0.0,0.0,0.0,0.6949404761904732,0.0,0.30654761904761907,0.0,0.0,0.0,-0.08184523809523037
0.014880952380953077,0.0,-0.5014880952380949,0.0,0.0,0.0,0.3377976190476135,0.0,0.8645833333333304,0.0,0.0,0.0,0.0,0.6949404761904736,0.0,0.0,0.3556547619047579,0.09672619047618913,0.0,0.0
0.014880952380953008,0.0,-0.5014880952380961,0.0,0.0,0.0,0.33779761904761507,0.0,0.8645833333333305,0.0,0.0,0.0,0.0,0.6949404761904737,0.0,0.0,0.3556547619047567,0.0,-0.014880952380951773,0.0
0.014880952380952744,0.0,-0.5014880952380948,0.0,0.0,0.0,0.3377976190476133,0.0,0.8645833333333297,0.0,0.0,0.0,0.0,0.6949404761904737,0.0,0.0,0.35565476190475803,0.0,0.0,-0.08184523809522926
0.014880952380952467,0.0,-0.5014880952380955,0.0,0.0,0.0,0.3377976190476142,0.0,0.0,-0.09970238095238114,0.0,-1.104166666666667,0.0,0.0,-0.6622023809523802,0.0,0.0,0.09672619047618813,0.0,0.0
0.014880952380952467,0.0,-0.5014880952380946,0.0,0.0,0.0,0.33779761904761296,0.0,0.0,-0.09970238095238071,0.0,-1.104166666666667,0.0,0.0,-0.66220238095238,0.0,0.0,0.0,-0.014880952380950996,0.0
0.01488095238095248,0.0,-0.5014880952380948,0.0,0.0,0.0,0.33779761904761474,0.0,0.0,-0.09970238095238111,0.0,-1.104166666666666,0.0,0.0,-0.6622023809523803,0.0,0.0,0.0,0.0,-0.0818452380952297
0.014880952380952564,0.0,-0.5014880952380951,0.0,0.0,0.0,0.3377976190476125,0.0,0.0,-0.09970238095238101,0.0,-1.104166666666666,0.0,0.0,0.0,0.30654761904762007,0.0,0.09672619047618569,0.0,0.0
0.014880952380953189,0.0,-0.5014880952380947,0.0,0.0,0.0,0.3377976190476132,0.0,0.0,-0.09970238095238128,0.0,-1.104166666666667,0.0,0.0,0.0,0.3065476190476193,0.0,0.0,-0.014880952380951995,0.0
0.0148809523809528,0.0,-0.5014880952380941,0.0,0.0,0.0,0.3377976190476134,0.0,0.0,-0.09970238095238104,0.0,-1.1041666666666665,0.0,0.0,0.0,0.30654761904762007,0.0,0.0,0.0,-0.08184523809523059
0.014880952380952467,0.0,-0.5014880952380955,0.0,0.0,0.0,0.3377976190476141,0.0,0.0,-0.09970238095238093,0.0,-1.1041666666666672,0.0,0.0,0.0,0.0,0.3556547619047599,0.09672619047618991,0.0,0.0
0.014880952380952564,0.0,-0.5014880952380951,0.0,0.0,0.0,0.33779761904761296,0.0,0.0,-0.09970238095238157,0.0,-1.1041666666666663,0.0,0.0,0.0,0.0,0.3556547619047605,0.0,-0.014880952380951107,0.0
