CLA1,CLA2,SCA1,SCA2,SCA3,PUR1,PUR2,PUR3,CUL1,CUL2,CUL3,USA1,USA2,USA3,ADD1,ADD2,ADD3,PRICE
0.014880952380951953,0.0,-0.5014880952380957,0.0,0.0,0.08333333333333459,0.0,0.0,0.0,-0.09970238095238182,0.0,0.0,0.40922619047618847,0.0,0.0,0.3065476190476183,0.0,-1.1904761904666128e-06
0.01488095238095262,0.0,-0.5014880952380958,0.0,0.0,0.08333333333333354,0.0,0.0,0.0,-0.09970238095238097,0.0,0.0,0.4092261904761888,0.0,0.0,0.0,0.3556547619047588,-1.1904761904859099e-06
0.014880952380951898,0.0,-0.5014880952380953,0.0,0.0,0.08333333333333387,0.0,0.0,0.0,-0.09970238095238136,0.0,0.0,0.0,0.6949404761904717,-0.6622023809523803,0.0,0.0,-1.1904761904905838e-06
0.014880952380952508,0.0,-0.5014880952380961,0.0,0.0,0.08333333333333354,0.0,0.0,0.0,-0.09970238095238176,0.0,0.0,0.0,0.6949404761904736,0.0,0.3065476190476183,0.0,-1.190476190495195e-06
0.014880952380951454,0.0,-0.5014880952380956,0.0,0.0,0.08333333333333354,0.0,0.0,0.0,-0.09970238095238103,0.0,0.0,0.0,0.6949404761904735,0.0,0.0,0.35565476190475936,-1.1904761904722455e-06
0.014880952380952689,0.0,-0.5014880952380948,0.0,0.0,0.08333333333333404,0.0,0.0,0.0,0.0,-0.7648809523809574,-1.1041666666666679,0.0,0.0,-0.6622023809523798,0.0,0.0,-1.1904761905216885e-06
0.01488095238095255,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333398,0.0,0.0,0.0,0.0,-0.7648809523809579,-1.104166666666667,0.0,0.0,0.0,0.3065476190476202,0.0,-1.1904761905383565e-06
0.014880952380951745,0.0,-0.5014880952380947,0.0,0.0,0.08333333333333326,0.0,0.0,0.0,0.0,-0.7648809523809577,-1.1041666666666672,0.0,0.0,0.0,0.0,0.3556547619047596,-1.1904761904558656e-06
0.014880952380951634,0.0,-0.5014880952380948,0.0,0.0,0.08333333333333409,0.0,0.0,0.0,0.0,-0.7648809523809577,0.0,0.40922619047619035,0.0,-0.6622023809523796,0.0,0.0,-1.190476190495478e-06
0.01488095238095137,0.0,-0.5014880952380955,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,-0.7648809523809577,0.0,0.40922619047618947,0.0,0.0,0.30654761904761973,0.0,-1.1904761904677004e-06
0.01488095238095205,0.0,-0.5014880952380946,0.0,0.0,0.08333333333333415,0.0,0.0,0.0,0.0,-0.764880952380957,0.0,0.4092261904761907,0.0,0.0,0.0,0.3556547619047609,-1.1904761904854135e-06
0.014880952380953105,0.0,-0.5014880952380949,0.0,0.0,0.08333333333333476,0.0,0.0,0.0,0.0,-0.7648809523809577,0.0,0.0,0.6949404761904747,-0.6622023809523792,0.0,0.0,-1.1904761904891472e-06
0.014880952380951995,0.0,-0.5014880952380955,0.0,0.0,0.08333333333333376,0.0,0.0,0.0,0.0,-0.7648809523809574,0.0,0.0,0.6949404761904736,0.0,0.306547619047619,0.0,-1.1904761904988288e-06
0.0148809523809518,0.0,-0.5014880952380958,0.0,0.0,0.08333333333333537,0.0,0.0,0.0,0.0,-0.7648809523809575,0.0,0.0,0.6949404761904749,0.0,0.0,0.35565476190475925,-1.1904761904766501e-06
0.014880952380952522,0.0,-0.5014880952380958,0.0,0.0,0.0,0.3377976190476152,0.0,0.8645833333333287,0.0,0.0,-1.104166666666667,0.0,0.0,-0.662202380952381,0.0,0.0,-1.1904761905172552e-06
0.014880952380953022,0.0,-0.5014880952380949,0.0,0.0,0.0,0.33779761904761374,0.0,0.8645833333333294,0.0,0.0,-1.1041666666666667,0.0,0.0,0.0,0.30654761904761885,0.0,-1.1904761905002112e-06
0.014880952380951329,0.0,-0.5014880952380947,0.0,0.0,0.0,0.33779761904761263,0.0,0.8645833333333298,0.0,0.0,-1.1041666666666667,0.0,0.0,0.0,0.0,0.35565476190476025,-1.1904761904581848e-06
0.014880952380952037,0.0,-0.5014880952380945,0.0,0.0,0.0,0.3377976190476142,0.0,0.8645833333333295,0.0,0.0,0.0,0.40922619047619124,0.0,-0.6622023809523796,0.0,0.0,-1.1904761904735618e-06
0.0148809523809523,0.0,-0.501488095238095,0.0,0.0,0.0,0.3377976190476134,0.0,0.8645833333333299,0.0,0.0,0.0,0.4092261904761899,0.0,0.0,0.30654761904762007,0.0,-1.1904761904689472e-06
0.014880952380952328,0.0,-0.5014880952380956,0.0,0.0,0.0,0.33779761904761274,0.0,0.8645833333333299,0.0,0.0,0.0,0.4092261904761909,0.0,0.0,0.0,0.3556547619047618,-1.1904761904751509e-06
0.014880952380952453,0.0,-0.5014880952380947,0.0,0.0,0.0,0.3377976190476133,0.0,0.8645833333333313,0.0,0.0,0.0,0.0,0.6949404761904736,-0.6622023809523787,0.0,0.0,-1.19047619047355e-06
0.014880952380951315,0.0,-0.5014880952380958,0.0,0.0,0.0,0.3377976190476131,0.0,0.8645833333333304,0.0,0.0,0.0,0.0,0.6949404761904739,0.0,0.30654761904761973,0.0,-1.190476190510877e-06
0.014880952380952162,0.0,-0.5014880952380942,0.0,0.0,0.0,0.3377976190476123,0.0,0.8645833333333297,0.0,0.0,0.0,0.0,0.6949404761904725,0.0,0.0,0.35565476190475764,-1.190476190466113e-06
0.014880952380952162,0.0,-0.5014880952380951,0.0,0.0,0.0,0.3377976190476142,0.0,0.0,-0.099702380952381,0.0,-1.1041666666666665,0.0,0.0,-0.66220238095238,0.0,0.0,-1.1904761904902602e-06
0.014880952380952217,0.0,-0.5014880952380947,0.0,0.0,0.0,0.33779761904761296,0.0,0.0,-0.0997023809523815,0.0,-1.1041666666666656,0.0,0.0,0.0,0.30654761904761946,0.0,-1.1904761904878259e-06
0.014880952380952092,0.0,-0.5014880952380949,0.0,0.0,0.0,0.3377976190476141,0.0,0.0,-0.09970238095238153,0.0,-1.1041666666666665,0.0,0.0,0.0,0.0,0.3556547619047595,-1.1904761904924524e-06
0.014880952380951551,0.0,-0.5014880952380951,0.0,0.0,0.0,0.3377976190476135,0.0,0.0,-0.09970238095238093,0.0,0.0,0.4092261904761898,0.0,-0.6622023809523795,0.0,0.0,-1.1904761904645731e-06
0.014880952380951704,0.0,-0.5014880952380947,0.0,0.0,0.0,0.3377976190476132,0.0,0.0,-0.09970238095238124,0.0,0.0,0.40922619047619024,0.0,0.0,0.3065476190476193,0.0,-1.1904761904768314e-06
0.014880952380951606,0.0,-0.5014880952380953,0.0,0.0,0.0,0.3377976190476132,0.0,0.0,-0.0997023809523809,0.0,0.0,0.409226190476189,0.0,0.0,0.0,0.3556547619047604,-1.1904761904755744e-06
0.014880952380951357,0.0,-0.5014880952380957,0.0,0.0,0.0,0.3377976190476133,0.0,0.0,-0.09970238095238199,0.0,0.0,0.0,0.6949404761904706,-0.6622023809523798,0.0,0.0,-1.1904761905010938e-06
0.014880952380951912,0.0,-0.5014880952380956,0.0,0.0,0.0,0.33779761904761374,0.0,0.0,-0.0997023809523814,0.0,0.0,0.0,0.69494047619047,0.0,0.30654761904761896,0.0,-1.1904761904856168e-06
0.014880952380951731,0.0,-0.5014880952380949,0.0,0.0,0.0,0.3377976190476131,0.0,0.0,-0.09970238095238178,0.0,0.0,0.0,0.6949404761904701,0.0,0.0,0.35565476190476086,-1.190476190488434e-06
0.014880952380952009,0.0,-0.5014880952380948,0.0,0.0,0.0,0.3377976190476142,0.0,0.0,0.0,-0.7648809523809552,-1.1041666666666665,0.0,0.0,-0.6622023809523792,0.0,0.0,-1.1904761904958473e-06
0.014880952380951953,0.0,-0.5014880952380951,0.0,0.0,0.0,0.33779761904761385,0.0,0.0,0.0,-0.7648809523809561,-1.1041666666666656,0.0,0.0,0.0,0.3065476190476197,0.0,-1.1904761904860437e-06
0.014880952380951093,0.0,-0.5014880952380953,0.0,0.0,0.0,0.33779761904761263,0.0,0.0,0.0,-0.7648809523809559,-1.104166666666666,0.0,0.0,0.0,0.0,0.3556547619047592,-1.1904761905101503e-06
0.014880952380951412,0.0,-0.5014880952380959,0.0,0.0,0.0,0.3377976190476131,0.0,0.0,0.0,-0.7648809523809557,0.0,0.40922619047619024,0.0,-0.6622023809523798,0.0,0.0,-1.190476190487177e-06
0.014880952380952467,0.0,-0.5014880952380958,0.0,0.0,0.0,0.33779761904761374,0.0,0.0,0.0,-0.7648809523809543,0.0,0.4092261904761907,0.0,0.0,0.30654761904761957,0.0,-1.1904761905066334e-06
0.014880952380952134,0.0,-0.5014880952380958,0.0,0.0,0.0,0.3377976190476125,0.0,0.0,0.0,-0.7648809523809548,0.0,0.40922619047619013,0.0,0.0,0.0,0.3556547619047585,-1.1904761905007448e-06
0.014880952380951856,0.0,-0.5014880952380945,0.0,0.0,0.0,0.3377976190476132,0.0,0.0,0.0,-0.7648809523809553,0.0,0.0,0.6949404761904717,-0.6622023809523792,0.0,0.0,-1.190476190492393e-06
0.014880952380952092,0.0,-0.5014880952380949,0.0,0.0,0.0,0.33779761904761296,0.0,0.0,0.0,-0.7648809523809559,0.0,0.0,0.694940476190473,0.0,0.30654761904761985,0.0,-1.190476190475205e-06
0.014880952380952328,0.0,-0.5014880952380948,0.0,0.0,0.0,0.33779761904761396,0.0,0.0,0.0,-0.7648809523809561,0.0,0.0,0.6949404761904723,0.0,0.0,0.355654761904759,-1.19047619048715e-06
0.014880952380952356,0.0,-0.5014880952380947,0.0,0.0,0.0,0.0,-0.4211309523809553,0.8645833333333305,0.0,0.0,-1.1041666666666665,0.0,0.0,-0.6622023809523792,0.0,0.0,-1.190476190502793e-06
0.01488095238095219,0.0,-0.5014880952380951,0.0,0.0,0.0,0.0,-0.4211309523809554,0.8645833333333308,0.0,0.0,-1.1041666666666663,0.0,0.0,0.0,0.3065476190476189,0.0,-1.1904761904757014e-06
0.014880952380952203,0.0,-0.5014880952380947,0.0,0.0,0.0,0.0,-0.42113095238095516,0.8645833333333304,0.0,0.0,-1.1041666666666656,0.0,0.0,0.0,0.0,0.3556547619047595,-1.190476190525844e-06
0.014880952380951745,0.0,-0.5014880952380951,0.0,0.0,0.0,0.0,-0.421130952380955,0.8645833333333308,0.0,0.0,0.0,0.40922619047619047,0.0,-0.6622023809523792,0.0,0.0,-1.1904761904860132e-06
0.014880952380952883,0.0,-0.5014880952380957,0.0,0.0,0.0,0.0,-0.42113095238095594,0.8645833333333309,0.0,0.0,0.0,0.409226190476191,0.0,0.0,0.3065476190476186,0.0,-1.1904761904974465e-06
0.014880952380952411,0.0,-0.5014880952380953,0.0,0.0,0.0,0.0,-0.42113095238095616,0.8645833333333302,0.0,0.0,0.0,0.40922619047619124,0.0,0.0,0.0,0.3556547619047606,-1.1904761904737143e-06
0.01488095238095144,0.0,-0.5014880952380945,0.0,0.0,0.0,0.0,-0.42113095238095555,0.8645833333333308,0.0,0.0,0.0,0.0,0.6949404761904726,-0.6622023809523805,0.0,0.0,-1.1904761904654134e-06
0.014880952380952078,0.0,-0.5014880952380953,0.0,0.0,0.0,0.0,-0.4211309523809564,0.8645833333333299,0.0,0.0,0.0,0.0,0.6949404761904727,0.0,0.3065476190476185,0.0,-1.1904761904493587e-06
0.014880952380952717,0.0,-0.5014880952380958,0.0,0.0,0.0,0.0,-0.42113095238095544,0.8645833333333308,0.0,0.0,0.0,0.0,0.6949404761904728,0.0,0.0,0.3556547619047608,-1.1904761905006364e-06
0.014880952380952966,0.0,-0.5014880952380947,0.0,0.0,0.0,0.0,-0.42113095238095544,0.0,-0.09970238095238176,0.0,-1.1041666666666665,0.0,0.0,-0.6622023809523804,0.0,0.0,-1.1904761904770364e-06
0.014880952380952411,0.0,-0.5014880952380951,0.0,0.0,0.0,0.0,-0.42113095238095566,0.0,-0.09970238095238118,0.0,-1.1041666666666674,0.0,0.0,0.0,0.3065476190476194,0.0,-1.19047619046716e-06
0.014880952380951579,0.0,-0.5014880952380953,0.0,0.0,0.0,0.0,-0.42113095238095616,0.0,-0.09970238095238222,0.0,-1.104166666666667,0.0,0.0,0.0,0.0,0.35565476190475953,-1.1904761904590759e-06
0.014880952380951815,0.0,-0.5014880952380951,0.0,0.0,0.0,0.0,-0.4211309523809552,0.0,-0.09970238095238218,0.0,0.0,0.40922619047619047,0.0,-0.6622023809523805,0.0,0.0,-1.190476190487853e-06
0.014880952380951468,0.0,-0.5014880952380951,0.0,0.0,0.0,0.0,-0.42113095238095516,0.0,-0.09970238095238126,0.0,0.0,0.40922619047619035,0.0,0.0,0.30654761904761907,0.0,-1.1904761904936772e-06
0.014880952380952606,0.0,-0.5014880952380947,0.0,0.0,0.0,0.0,-0.4211309523809551,0.0,-0.0997023809523811,0.0,0.0,0.4092261904761899,0.0,0.0,0.0,0.3556547619047627,-1.1904761904783425e-06
0.014880952380951135,0.0,-0.5014880952380957,0.0,0.0,0.0,0.0,-0.42113095238095616,0.0,-0.09970238095238174,0.0,0.0,0.0,0.6949404761904723,-0.66220238095238,0.0,0.0,-1.190476190505583e-06
0.014880952380951815,0.0,-0.5014880952380949,0.0,0.0,0.0,0.0,-0.4211309523809549,0.0,-0.09970238095238129,0.0,0.0,0.0,0.694940476190471,0.0,0.3065476190476189,0.0,-1.1904761904839363e-06
0.01488095238095205,0.0,-0.5014880952380949,0.0,0.0,0.0,0.0,-0.42113095238095605,0.0,-0.09970238095238183,0.0,0.0,0.0,0.6949404761904725,0.0,0.0,0.35565476190476036,-1.1904761904772888e-06
0.014880952380952092,0.0,-0.5014880952380957,0.0,0.0,0.0,0.0,-0.42113095238095527,0.0,0.0,-0.7648809523809544,-1.1041666666666674,0.0,0.0,-0.6622023809523803,0.0,0.0,-1.1904761905019002e-06
0.014880952380952508,0.0,-0.5014880952380945,0.0,0.0,0.0,0.0,-0.42113095238095577,0.0,0.0,-0.7648809523809557,-1.1041666666666665,0.0,0.0,0.0,0.3065476190476194,0.0,-1.190476190481573e-06
0.014880952380951662,0.0,-0.5014880952380949,0.0,0.0,0.0,0.0,-0.4211309523809553,0.0,0.0,-0.764880952380955,-1.1041666666666674,0.0,0.0,0.0,0.0,0.3556547619047591,-1.1904761905409264e-06
0.014880952380952439,0.0,-0.5014880952380955,0.0,0.0,0.0,0.0,-0.4211309523809556,0.0,0.0,-0.7648809523809565,0.0,0.4092261904761906,0.0,-0.6622023809523796,0.0,0.0,-1.1904761904928996e-06
0.01488095238095169,0.0,-0.5014880952380962,0.0,0.0,0.0,0.0,-0.42113095238095555,0.0,0.0,-0.7648809523809555,0.0,0.40922619047618913,0.0,0.0,0.3065476190476194,0.0,-1.1904761904773176e-06
0.014880952380952592,0.0,-0.501488095238095,0.0,0.0,0.0,0.0,-0.4211309523809563,0.0,0.0,-0.7648809523809554,0.0,0.4092261904761898,0.0,0.0,0.0,0.3556547619047591,-1.1904761904852068e-06
0.014880952380952217,0.0,-0.5014880952380949,0.0,0.0,0.0,0.0,-0.4211309523809559,0.0,0.0,-0.764880952380955,0.0,0.0,0.6949404761904734,-0.6622023809523803,0.0,0.0,-1.1904761904929606e-06
0.01488095238095162,0.0,-0.5014880952380949,0.0,0.0,0.0,0.0,-0.42113095238095544,0.0,0.0,-0.7648809523809561,0.0,0.0,0.6949404761904736,0.0,0.3065476190476191,0.0,-1.190476190491336e-06
0.014880952380951995,0.0,-0.5014880952380953,0.0,0.0,0.0,0.0,-0.4211309523809553,0.0,0.0,-0.7648809523809554,0.0,0.0,0.6949404761904738,0.0,0.0,0.3556547619047586,-1.1904761905049376e-06
0.014880952380952467,0.0,0.0,-0.14880952380952206,0.0,0.0833333333333276,0.0,0.0,0.8645833333333304,0.0,0.0,-1.104166666666667,0.0,0.0,-0.6622023809523794,0.0,0.0,-1.190476190491004e-06
0.014880952380952273,0.0,0.0,-0.14880952380952228,0.0,0.08333333333332876,0.0,0.0,0.8645833333333308,0.0,0.0,-1.1041666666666665,0.0,0.0,0.0,0.3065476190476189,0.0,-1.1904761905011819e-06
0.014880952380952814,0.0,0.0,-0.14880952380952217,0.0,0.0833333333333291,0.0,0.0,0.8645833333333302,0.0,0.0,-1.1041666666666667,0.0,0.0,0.0,0.0,0.3556547619047606,-1.1904761905070688e-06
0.014880952380952328,0.0,0.0,-0.1488095238095234,0.0,0.08333333333332771,0.0,0.0,0.8645833333333305,0.0,0.0,0.0,0.4092261904761897,0.0,-0.6622023809523803,0.0,0.0,-1.1904761904780308e-06
0.014880952380952564,0.0,0.0,-0.1488095238095215,0.0,0.08333333333332837,0.0,0.0,0.864583333333331,0.0,0.0,0.0,0.40922619047619024,0.0,0.0,0.30654761904761896,0.0,-1.1904761904816578e-06
0.0148809523809518,0.0,0.0,-0.1488095238095224,0.0,0.0833333333333286,0.0,0.0,0.8645833333333303,0.0,0.0,0.0,0.40922619047619,0.0,0.0,0.0,0.35565476190476025,-1.1904761904609309e-06
0.014880952380951995,0.0,0.0,-0.14880952380952217,0.0,0.08333333333332765,0.0,0.0,0.8645833333333304,0.0,0.0,0.0,0.0,0.6949404761904717,-0.6622023809523798,0.0,0.0,-1.1904761904749222e-06
0.014880952380952259,0.0,0.0,-0.14880952380952317,0.0,0.08333333333332915,0.0,0.0,0.8645833333333311,0.0,0.0,0.0,0.0,0.6949404761904735,0.0,0.30654761904761907,0.0,-1.190476190490045e-06
0.014880952380951967,0.0,0.0,-0.14880952380952284,0.0,0.08333333333332765,0.0,0.0,0.8645833333333304,0.0,0.0,0.0,0.0,0.6949404761904728,0.0,0.0,0.35565476190475875,-1.190476190459496e-06
0.01488095238095126,0.0,0.0,-0.14880952380952306,0.0,0.08333333333332787,0.0,0.0,0.0,-0.09970238095238151,0.0,-1.104166666666667,0.0,0.0,-0.6622023809523807,0.0,0.0,-1.19047619051292e-06
0.01488095238095305,0.0,0.0,-0.1488095238095224,0.0,0.08333333333332726,0.0,0.0,0.0,-0.09970238095238067,0.0,-1.1041666666666667,0.0,0.0,0.0,0.3065476190476195,0.0,-1.1904761904823794e-06
0.01488095238095205,0.0,0.0,-0.14880952380952306,0.0,0.08333333333332738,0.0,0.0,0.0,-0.09970238095238128,0.0,-1.1041666666666665,0.0,0.0,0.0,0.0,0.3556547619047609,-1.1904761904862013e-06
0.014880952380952217,0.0,0.0,-0.14880952380952372,0.0,0.08333333333332921,0.0,0.0,0.0,-0.09970238095238129,0.0,0.0,0.4092261904761898,0.0,-0.6622023809523802,0.0,0.0,-1.1904761904781578e-06
0.014880952380953064,0.0,0.0,-0.14880952380952361,0.0,0.08333333333332782,0.0,0.0,0.0,-0.09970238095238101,0.0,0.0,0.40922619047619146,0.0,0.0,0.3065476190476187,0.0,-1.1904761904911987e-06
0.01488095238095101,0.0,0.0,-0.14880952380952284,0.0,0.08333333333332843,0.0,0.0,0.0,-0.09970238095238121,0.0,0.0,0.4092261904761907,0.0,0.0,0.0,0.3556547619047611,-1.1904761904869788e-06
0.014880952380950746,0.0,0.0,-0.14880952380952317,0.0,0.0833333333333281,0.0,0.0,0.0,-0.0997023809523806,0.0,0.0,0.0,0.6949404761904707,-0.6622023809523805,0.0,0.0,-1.1904761904905347e-06
0.01488095238095205,0.0,0.0,-0.1488095238095235,0.0,0.08333333333332898,0.0,0.0,0.0,-0.09970238095238118,0.0,0.0,0.0,0.6949404761904712,0.0,0.30654761904761774,0.0,-1.190476190488107e-06
0.014880952380950774,0.0,0.0,-0.14880952380952284,0.0,0.08333333333332799,0.0,0.0,0.0,-0.09970238095238096,0.0,0.0,0.0,0.6949404761904702,0.0,0.0,0.3556547619047596,-1.1904761904645308e-06
0.014880952380952106,0.0,0.0,-0.1488095238095225,0.0,0.08333333333332799,0.0,0.0,0.0,0.0,-0.7648809523809559,-1.1041666666666665,0.0,0.0,-0.6622023809523786,0.0,0.0,-1.1904761904931622e-06
0.014880952380952647,0.0,0.0,-0.14880952380952295,0.0,0.08333333333332865,0.0,0.0,0.0,0.0,-0.7648809523809559,-1.1041666666666663,0.0,0.0,0.0,0.3065476190476203,0.0,-1.1904761905096607e-06
0.014880952380950968,0.0,0.0,-0.14880952380952261,0.0,0.08333333333332837,0.0,0.0,0.0,0.0,-0.7648809523809563,-1.104166666666667,0.0,0.0,0.0,0.0,0.3556547619047598,-1.1904761905131742e-06
0.014880952380951953,0.0,0.0,-0.14880952380952361,0.0,0.08333333333332771,0.0,0.0,0.0,0.0,-0.7648809523809554,0.0,0.40922619047619047,0.0,-0.6622023809523807,0.0,0.0,-1.1904761904956897e-06
0.014880952380951731,0.0,0.0,-0.1488095238095224,0.0,0.08333333333332837,0.0,0.0,0.0,0.0,-0.7648809523809561,0.0,0.40922619047619,0.0,0.0,0.30654761904761857,0.0,-1.1904761905016054e-06
0.014880952380951912,0.0,0.0,-0.14880952380952284,0.0,0.08333333333332771,0.0,0.0,0.0,0.0,-0.7648809523809573,0.0,0.4092261904761899,0.0,0.0,0.0,0.35565476190475886,-1.1904761904666788e-06
0.014880952380952134,0.0,0.0,-0.14880952380952384,0.0,0.08333333333332904,0.0,0.0,0.0,0.0,-0.764880952380956,0.0,0.0,0.6949404761904723,-0.6622023809523803,0.0,0.0,-1.1904761904813156e-06
0.01488095238095219,0.0,0.0,-0.14880952380952372,0.0,0.08333333333332821,0.0,0.0,0.0,0.0,-0.764880952380957,0.0,0.0,0.6949404761904729,0.0,0.3065476190476191,0.0,-1.1904761904851154e-06
0.014880952380951704,0.0,0.0,-0.14880952380952261,0.0,0.08333333333332876,0.0,0.0,0.0,0.0,-0.7648809523809558,0.0,0.0,0.6949404761904725,0.0,0.0,0.35565476190476153,-1.1904761904887983e-06
0.014880952380952217,0.0,0.0,-0.14880952380952295,0.0,0.0,0.33779761904760885,0.0,0.8645833333333311,0.0,0.0,-1.1041666666666672,0.0,0.0,-0.6622023809523794,0.0,0.0,-1.190476190502261e-06
0.014880952380953202,0.0,0.0,-0.14880952380952195,0.0,0.0,0.3377976190476094,0.0,0.8645833333333306,0.0,0.0,-1.1041666666666679,0.0,0.0,0.0,0.30654761904762,0.0,-1.190476190479164e-06
0.014880952380952273,0.0,0.0,-0.1488095238095225,0.0,0.0,0.3377976190476093,0.0,0.8645833333333309,0.0,0.0,-1.1041666666666672,0.0,0.0,0.0,0.0,0.35565476190475903,-1.1904761904518388e-06
0.014880952380951717,0.0,0.0,-0.14880952380952295,0.0,0.0,0.3377976190476102,0.0,0.8645833333333302,0.0,0.0,0.0,0.40922619047618947,0.0,-0.6622023809523805,0.0,0.0,-1.1904761904597501e-06
0.014880952380951759,0.0,0.0,-0.14880952380952428,0.0,0.0,0.33779761904760874,0.0,0.8645833333333304,0.0,0.0,0.0,0.40922619047618947,0.0,0.0,0.306547619047619,0.0,-1.1904761904894674e-06
0.014880952380951579,0.0,0.0,-0.14880952380952295,0.0,0.0,0.3377976190476101,0.0,0.8645833333333303,0.0,0.0,0.0,0.40922619047618836,0.0,0.0,0.0,0.35565476190476203,-1.1904761904769957e-06
0.014880952380952286,0.0,0.0,-0.14880952380952328,0.0,0.0,0.33779761904760897,0.0,0.8645833333333307,0.0,0.0,0.0,0.0,0.6949404761904745,-0.6622023809523788,0.0,0.0,-1.1904761904290536e-06
0.01488095238095194,0.0,0.0,-0.14880952380952195,0.0,0.0,0.33779761904761085,0.0,0.8645833333333307,0.0,0.0,0.0,0.0,0.6949404761904747,0.0,0.30654761904761874,0.0,-1.1904761904585812e-06
0.014880952380952328,0.0,0.0,-0.14880952380952284,0.0,0.0,0.3377976190476104,0.0,0.8645833333333304,0.0,0.0,0.0,0.0,0.694940476190475,0.0,0.0,0.3556547619047616,-1.190476190494409e-06
0.014880952380951745,0.0,0.0,-0.1488095238095234,0.0,0.0,0.3377976190476102,0.0,0.0,-0.09970238095238064,0.0,-1.104166666666667,0.0,0.0,-0.6622023809523796,0.0,0.0,-1.1904761904612765e-06
0.014880952380951162,0.0,0.0,-0.14880952380952273,0.0,0.0,0.33779761904760874,0.0,0.0,-0.09970238095238215,0.0,-1.1041666666666665,0.0,0.0,0.0,0.30654761904761907,0.0,-1.1904761904749272e-06
0.014880952380952134,0.0,0.0,-0.14880952380952195,0.0,0.0,0.3377976190476103,0.0,0.0,-0.09970238095238136,0.0,-1.1041666666666663,0.0,0.0,0.0,0.0,0.35565476190475975,-1.1904761904948562e-06
