BIO1,BIO2,BIO3,SCA1,SCA2,SCA3,KNO1,KNO2,KNO3,USE1,USE2,USE3,MET1,MET2,ANA1,ANA2,PRICE1,PRICE2,PRICE3
-0.6194968553459121,0.0,0.0,-0.37893081761006464,0.0,0.0,0.0,0.07389937106917999,0.0,-0.0864779874213836,0.0,0.0,0.0,0.6965408805031452,-0.6729559748427673,0.0,1.154088050314464,0.0,0.0
-0.619496855345913,0.0,0.0,-0.3789308176100624,0.0,0.0,0.0,0.07389937106917732,0.0,-0.08647798742138352,0.0,0.0,0.0,0.6965408805031457,-0.6729559748427674,0.0,0.0,0.18238993710691986,0.0
-0.6194968553459111,0.0,0.0,-0.3789308176100643,0.0,0.0,0.0,0.0738993710691771,0.0,-0.08647798742138352,0.0,0.0,0.0,0.6965408805031454,-0.6729559748427667,0.0,0.0,0.0,-1.3364779874213837
-0.6194968553459117,0.0,0.0,-0.37893081761006453,0.0,0.0,0.0,0.07389937106917799,0.0,-0.08647798742138318,0.0,0.0,0.0,0.6965408805031447,0.0,0.6729559748427658,1.1540880503144673,0.0,0.0
-0.6194968553459111,0.0,0.0,-0.37893081761006087,0.0,0.0,0.0,0.07389937106917843,0.0,-0.08647798742138335,0.0,0.0,0.0,0.6965408805031446,0.0,0.6729559748427665,0.0,0.18238993710692009,0.0
-0.6194968553459121,0.0,0.0,-0.3789308176100624,0.0,0.0,0.0,0.07389937106917821,0.0,-0.08647798742138366,0.0,0.0,0.0,0.6965408805031457,0.0,0.6729559748427659,0.0,0.0,-1.3364779874213835
-0.6194968553459117,0.0,0.0,-0.37893081761006364,0.0,0.0,0.0,0.0738993710691791,0.0,0.0,-0.06289308176100572,0.0,-0.6965408805031439,0.0,-0.6729559748427665,0.0,1.1540880503144648,0.0,0.0
-0.6194968553459121,0.0,0.0,-0.3789308176100642,0.0,0.0,0.0,0.07389937106917976,0.0,0.0,-0.0628930817610065,0.0,-0.6965408805031443,0.0,-0.6729559748427668,0.0,0.0,0.1823899371069212,0.0
-0.6194968553459119,0.0,0.0,-0.37893081761006253,0.0,0.0,0.0,0.07389937106917843,0.0,0.0,-0.06289308176100517,0.0,-0.6965408805031444,0.0,-0.6729559748427669,0.0,0.0,0.0,-1.3364779874213832
-0.6194968553459128,0.0,0.0,-0.37893081761006353,0.0,0.0,0.0,0.07389937106917732,0.0,0.0,-0.06289308176100639,0.0,-0.6965408805031441,0.0,0.0,0.6729559748427665,1.1540880503144648,0.0,0.0
-0.6194968553459137,0.0,0.0,-0.37893081761006564,0.0,0.0,0.0,0.07389937106917754,0.0,0.0,-0.06289308176100583,0.0,-0.6965408805031443,0.0,0.0,0.6729559748427671,0.0,0.18238993710691986,0.0
-0.6194968553459128,0.0,0.0,-0.37893081761006353,0.0,0.0,0.0,0.07389937106917799,0.0,0.0,-0.0628930817610065,0.0,-0.6965408805031448,0.0,0.0,0.6729559748427669,0.0,0.0,-1.336477987421384
-0.6194968553459124,0.0,0.0,-0.37893081761006386,0.0,0.0,0.0,0.0738993710691791,0.0,0.0,-0.06289308176100672,0.0,0.0,0.6965408805031443,-0.6729559748427669,0.0,1.154088050314466,0.0,0.0
-0.6194968553459137,0.0,0.0,-0.3789308176100641,0.0,0.0,0.0,0.07389937106917754,0.0,0.0,-0.06289308176100628,0.0,0.0,0.6965408805031448,-0.6729559748427676,0.0,0.0,0.18238993710692009,0.0
-0.6194968553459117,0.0,0.0,-0.37893081761006275,0.0,0.0,0.0,0.07389937106918043,0.0,0.0,-0.06289308176100683,0.0,0.0,0.6965408805031454,-0.6729559748427677,0.0,0.0,0.0,-1.3364779874213841
-0.6194968553459108,0.0,0.0,-0.37893081761006653,0.0,0.0,0.0,0.07389937106917754,0.0,0.0,-0.06289308176100539,0.0,0.0,0.6965408805031452,0.0,0.6729559748427689,1.1540880503144668,0.0,0.0
-0.6194968553459126,0.0,0.0,-0.3789308176100624,0.0,0.0,0.0,0.07389937106917954,0.0,0.0,-0.06289308176100505,0.0,0.0,0.6965408805031452,0.0,0.6729559748427678,0.0,0.18238993710691953,0.0
-0.6194968553459113,0.0,0.0,-0.3789308176100612,0.0,0.0,0.0,0.07389937106918087,0.0,0.0,-0.06289308176100583,0.0,0.0,0.6965408805031454,0.0,0.6729559748427683,0.0,0.0,-1.3364779874213837
-0.6194968553459124,0.0,0.0,-0.37893081761006453,0.0,0.0,0.0,0.0738993710691791,0.0,0.0,0.0,0.14937106918239218,-0.6965408805031446,0.0,-0.6729559748427665,0.0,1.1540880503144648,0.0,0.0
-0.6194968553459125,0.0,0.0,-0.3789308176100644,0.0,0.0,0.0,0.07389937106917821,0.0,0.0,0.0,0.14937106918239185,-0.6965408805031444,0.0,-0.6729559748427665,0.0,0.0,0.1823899371069172,0.0
-0.6194968553459124,0.0,0.0,-0.37893081761006353,0.0,0.0,0.0,0.07389937106917643,0.0,0.0,0.0,0.14937106918239135,-0.6965408805031441,0.0,-0.6729559748427663,0.0,0.0,0.0,-1.3364779874213837
-0.619496855345913,0.0,0.0,-0.37893081761006553,0.0,0.0,0.0,0.07389937106917865,0.0,0.0,0.0,0.14937106918239174,-0.6965408805031452,0.0,0.0,0.6729559748427665,1.1540880503144666,0.0,0.0
-0.6194968553459119,0.0,0.0,-0.37893081761006475,0.0,0.0,0.0,0.0738993710691791,0.0,0.0,0.0,0.1493710691823908,-0.696540880503145,0.0,0.0,0.6729559748427663,0.0,0.18238993710691676,0.0
-0.6194968553459126,0.0,0.0,-0.3789308176100634,0.0,0.0,0.0,0.07389937106917865,0.0,0.0,0.0,0.14937106918239057,-0.6965408805031451,0.0,0.0,0.6729559748427663,0.0,0.0,-1.336477987421384
-0.6194968553459134,0.0,0.0,-0.37893081761006375,0.0,0.0,0.0,0.07389937106918176,0.0,0.0,0.0,0.14937106918239118,0.0,0.6965408805031444,-0.6729559748427663,0.0,1.154088050314466,0.0,0.0
-0.619496855345913,0.0,0.0,-0.37893081761006253,0.0,0.0,0.0,0.07389937106917888,0.0,0.0,0.0,0.14937106918239124,0.0,0.6965408805031443,-0.6729559748427668,0.0,0.0,0.18238993710691853,0.0
-0.619496855345913,0.0,0.0,-0.3789308176100632,0.0,0.0,0.0,0.0738993710691791,0.0,0.0,0.0,0.14937106918239085,0.0,0.6965408805031437,-0.6729559748427669,0.0,0.0,0.0,-1.3364779874213841
-0.6194968553459121,0.0,0.0,-0.37893081761006253,0.0,0.0,0.0,0.07389937106917799,0.0,0.0,0.0,0.14937106918239135,0.0,0.696540880503145,0.0,0.6729559748427671,1.154088050314467,0.0,0.0
-0.6194968553459124,0.0,0.0,-0.3789308176100622,0.0,0.0,0.0,0.07389937106917954,0.0,0.0,0.0,0.14937106918239174,0.0,0.6965408805031448,0.0,0.6729559748427674,0.0,0.1823899371069192,0.0
-0.6194968553459113,0.0,0.0,-0.3789308176100624,0.0,0.0,0.0,0.07389937106917888,0.0,0.0,0.0,0.14937106918239135,0.0,0.6965408805031451,0.0,0.6729559748427669,0.0,0.0,-1.3364779874213837
-0.6194968553459126,0.0,0.0,-0.37893081761006286,0.0,0.0,0.0,0.0,0.1069182389937113,-0.08647798742138357,0.0,0.0,-0.6965408805031443,0.0,-0.6729559748427669,0.0,1.1540880503144666,0.0,0.0
-0.6194968553459137,0.0,0.0,-0.3789308176100633,0.0,0.0,0.0,0.0,0.1069182389937114,-0.08647798742138296,0.0,0.0,-0.6965408805031442,0.0,-0.6729559748427671,0.0,0.0,0.18238993710691997,0.0
-0.6194968553459119,0.0,0.0,-0.37893081761006364,0.0,0.0,0.0,0.0,0.10691823899371115,-0.08647798742138285,0.0,0.0,-0.6965408805031441,0.0,-0.6729559748427669,0.0,0.0,0.0,-1.3364779874213832
-0.6194968553459136,0.0,0.0,-0.3789308176100641,0.0,0.0,0.0,0.0,0.10691823899371186,-0.08647798742138427,0.0,0.0,-0.6965408805031448,0.0,0.0,0.6729559748427656,1.1540880503144642,0.0,0.0
-0.6194968553459126,0.0,0.0,-0.37893081761006275,0.0,0.0,0.0,0.0,0.10691823899371122,-0.08647798742138321,0.0,0.0,-0.6965408805031457,0.0,0.0,0.6729559748427647,0.0,0.18238993710691986,0.0
-0.6194968553459133,0.0,0.0,-0.37893081761006453,0.0,0.0,0.0,0.0,0.1069182389937109,-0.08647798742138296,0.0,0.0,-0.6965408805031449,0.0,0.0,0.6729559748427643,0.0,0.0,-1.3364779874213832
-0.6194968553459127,0.0,0.0,-0.37893081761006475,0.0,0.0,0.0,0.0,0.10691823899371085,-0.08647798742138432,0.0,0.0,0.0,0.6965408805031434,-0.6729559748427669,0.0,1.1540880503144673,0.0,0.0
-0.6194968553459137,0.0,0.0,-0.3789308176100631,0.0,0.0,0.0,0.0,0.10691823899371002,-0.08647798742138402,0.0,0.0,0.0,0.6965408805031453,-0.6729559748427669,0.0,0.0,0.18238993710691997,0.0
-0.6194968553459133,0.0,0.0,-0.37893081761006564,0.0,0.0,0.0,0.0,0.10691823899371103,-0.08647798742138377,0.0,0.0,0.0,0.6965408805031449,-0.6729559748427668,0.0,0.0,0.0,-1.3364779874213841
-0.6194968553459115,0.0,0.0,-0.37893081761006475,0.0,0.0,0.0,0.0,0.10691823899371086,-0.08647798742138418,0.0,0.0,0.0,0.696540880503145,0.0,0.6729559748427658,1.154088050314466,0.0,0.0
-0.6194968553459118,0.0,0.0,-0.3789308176100644,0.0,0.0,0.0,0.0,0.10691823899371067,-0.08647798742138402,0.0,0.0,0.0,0.6965408805031443,0.0,0.6729559748427663,0.0,0.18238993710692009,0.0
-0.6194968553459133,0.0,0.0,-0.37893081761006364,0.0,0.0,0.0,0.0,0.1069182389937109,-0.08647798742138318,0.0,0.0,0.0,0.6965408805031447,0.0,0.6729559748427658,0.0,0.0,-1.3364779874213837
-0.619496855345913,0.0,0.0,-0.37893081761006453,0.0,0.0,0.0,0.0,0.10691823899371096,0.0,-0.06289308176100705,0.0,-0.6965408805031444,0.0,-0.6729559748427673,0.0,1.1540880503144657,0.0,0.0
-0.6194968553459139,0.0,0.0,-0.37893081761006564,0.0,0.0,0.0,0.0,0.10691823899371108,0.0,-0.06289308176100705,0.0,-0.6965408805031448,0.0,-0.6729559748427673,0.0,0.0,0.18238993710692009,0.0
-0.6194968553459124,0.0,0.0,-0.37893081761006353,0.0,0.0,0.0,0.0,0.10691823899371126,0.0,-0.06289308176100805,0.0,-0.6965408805031446,0.0,-0.6729559748427675,0.0,0.0,0.0,-1.3364779874213835
-0.6194968553459119,0.0,0.0,-0.3789308176100654,0.0,0.0,0.0,0.0,0.10691823899371022,0.0,-0.06289308176100716,0.0,-0.6965408805031452,0.0,0.0,0.6729559748427663,1.1540880503144648,0.0,0.0
-0.6194968553459124,0.0,0.0,-0.3789308176100632,0.0,0.0,0.0,0.0,0.1069182389937109,0.0,-0.06289308176100705,0.0,-0.6965408805031448,0.0,0.0,0.6729559748427665,0.0,0.1823899371069181,0.0
-0.619496855345911,0.0,0.0,-0.37893081761006675,0.0,0.0,0.0,0.0,0.10691823899371068,0.0,-0.06289308176100772,0.0,-0.6965408805031448,0.0,0.0,0.6729559748427667,0.0,0.0,-1.336477987421384
-0.6194968553459139,0.0,0.0,-0.3789308176100642,0.0,0.0,0.0,0.0,0.10691823899371064,0.0,-0.06289308176100716,0.0,0.0,0.6965408805031442,-0.6729559748427676,0.0,1.1540880503144642,0.0,0.0
-0.6194968553459133,0.0,0.0,-0.37893081761006375,0.0,0.0,0.0,0.0,0.10691823899371064,0.0,-0.06289308176100772,0.0,0.0,0.6965408805031442,-0.6729559748427675,0.0,0.0,0.18238993710691942,0.0
-0.6194968553459128,0.0,0.0,-0.3789308176100632,0.0,0.0,0.0,0.0,0.10691823899371201,0.0,-0.0628930817610065,0.0,0.0,0.6965408805031452,-0.6729559748427683,0.0,0.0,0.0,-1.3364779874213844
-0.6194968553459116,0.0,0.0,-0.37893081761006253,0.0,0.0,0.0,0.0,0.10691823899371056,0.0,-0.06289308176100694,0.0,0.0,0.6965408805031448,0.0,0.6729559748427671,1.1540880503144666,0.0,0.0
-0.6194968553459123,0.0,0.0,-0.378930817610066,0.0,0.0,0.0,0.0,0.10691823899371085,0.0,-0.06289308176100683,0.0,0.0,0.6965408805031457,0.0,0.6729559748427678,0.0,0.18238993710692009,0.0
-0.6194968553459124,0.0,0.0,-0.37893081761006686,0.0,0.0,0.0,0.0,0.10691823899371039,0.0,-0.06289308176100761,0.0,0.0,0.696540880503145,0.0,0.6729559748427676,0.0,0.0,-1.3364779874213832
-0.6194968553459124,0.0,0.0,-0.37893081761006364,0.0,0.0,0.0,0.0,0.10691823899371129,0.0,0.0,0.14937106918239157,-0.6965408805031433,0.0,-0.6729559748427679,0.0,1.1540880503144644,0.0,0.0
-0.6194968553459113,0.0,0.0,-0.37893081761006464,0.0,0.0,0.0,0.0,0.10691823899371149,0.0,0.0,0.1493710691823914,-0.696540880503144,0.0,-0.6729559748427683,0.0,0.0,0.18238993710691886,0.0
-0.6194968553459117,0.0,0.0,-0.37893081761006386,0.0,0.0,0.0,0.0,0.10691823899371083,0.0,0.0,0.1493710691823909,-0.6965408805031443,0.0,-0.6729559748427677,0.0,0.0,0.0,-1.3364779874213832
-0.6194968553459124,0.0,0.0,-0.3789308176100642,0.0,0.0,0.0,0.0,0.10691823899371046,0.0,0.0,0.14937106918239162,-0.6965408805031446,0.0,0.0,0.6729559748427659,1.1540880503144675,0.0,0.0
-0.6194968553459119,0.0,0.0,-0.37893081761006453,0.0,0.0,0.0,0.0,0.10691823899371092,0.0,0.0,0.14937106918239074,-0.6965408805031449,0.0,0.0,0.6729559748427663,0.0,0.18238993710691775,0.0
-0.6194968553459121,0.0,0.0,-0.37893081761006375,0.0,0.0,0.0,0.0,0.10691823899371058,0.0,0.0,0.14937106918239174,-0.6965408805031444,0.0,0.0,0.6729559748427664,0.0,0.0,-1.3364779874213841
-0.6194968553459133,0.0,0.0,-0.3789308176100623,0.0,0.0,0.0,0.0,0.1069182389937109,0.0,0.0,0.14937106918239113,0.0,0.696540880503145,-0.6729559748427669,0.0,1.154088050314467,0.0,0.0
-0.6194968553459137,0.0,0.0,-0.37893081761006386,0.0,0.0,0.0,0.0,0.106918238993711,0.0,0.0,0.1493710691823915,0.0,0.6965408805031452,-0.672955974842767,0.0,0.0,0.1823899371069192,0.0
-0.619496855345913,0.0,0.0,-0.37893081761006364,0.0,0.0,0.0,0.0,0.10691823899370997,0.0,0.0,0.14937106918239085,0.0,0.6965408805031454,-0.6729559748427671,0.0,0.0,0.0,-1.3364779874213841
-0.6194968553459121,0.0,0.0,-0.378930817610062,0.0,0.0,0.0,0.0,0.10691823899371071,0.0,0.0,0.14937106918239135,0.0,0.6965408805031453,0.0,0.6729559748427669,1.1540880503144673,0.0,0.0
-0.6194968553459119,0.0,0.0,-0.37893081761006353,0.0,0.0,0.0,0.0,0.10691823899371108,0.0,0.0,0.14937106918239196,0.0,0.6965408805031454,0.0,0.6729559748427669,0.0,0.18238993710691942,0.0
-0.6194968553459124,0.0,0.0,-0.378930817610065,0.0,0.0,0.0,0.0,0.10691823899371082,0.0,0.0,0.14937106918239218,0.0,0.6965408805031446,0.0,0.6729559748427673,0.0,0.0,-1.3364779874213835
-0.6194968553459121,0.0,0.0,0.0,-0.18553459119496768,0.0,-0.18081761006289332,0.0,0.0,-0.0864779874213834,0.0,0.0,-0.6965408805031442,0.0,-0.6729559748427665,0.0,1.154088050314467,0.0,0.0
-0.6194968553459128,0.0,0.0,0.0,-0.18553459119496835,0.0,-0.18081761006289576,0.0,0.0,-0.0864779874213833,0.0,0.0,-0.6965408805031448,0.0,-0.6729559748427667,0.0,0.0,0.18238993710692009,0.0
-0.6194968553459126,0.0,0.0,0.0,-0.18553459119496826,0.0,-0.18081761006289798,0.0,0.0,-0.08647798742138302,0.0,0.0,-0.6965408805031447,0.0,-0.6729559748427665,0.0,0.0,0.0,-1.3364779874213837
-0.6194968553459128,0.0,0.0,0.0,-0.18553459119496846,0.0,-0.18081761006289732,0.0,0.0,-0.08647798742138277,0.0,0.0,-0.6965408805031452,0.0,0.0,0.6729559748427683,1.1540880503144662,0.0,0.0
-0.619496855345913,0.0,0.0,0.0,-0.18553459119496807,0.0,-0.18081761006289532,0.0,0.0,-0.08647798742138371,0.0,0.0,-0.696540880503145,0.0,0.0,0.6729559748427685,0.0,0.1823899371069191,0.0
-0.6194968553459121,0.0,0.0,0.0,-0.18553459119496804,0.0,-0.1808176100628971,0.0,0.0,-0.08647798742138357,0.0,0.0,-0.6965408805031448,0.0,0.0,0.6729559748427677,0.0,0.0,-1.3364779874213844
-0.6194968553459124,0.0,0.0,0.0,-0.18553459119496812,0.0,-0.18081761006289843,0.0,0.0,-0.08647798742138443,0.0,0.0,0.0,0.696540880503145,-0.6729559748427671,0.0,1.154088050314468,0.0,0.0
-0.6194968553459119,0.0,0.0,0.0,-0.18553459119496812,0.0,-0.18081761006289576,0.0,0.0,-0.0864779874213836,0.0,0.0,0.0,0.6965408805031454,-0.6729559748427674,0.0,0.0,0.1823899371069203,0.0
-0.6194968553459124,0.0,0.0,0.0,-0.18553459119496823,0.0,-0.18081761006289598,0.0,0.0,-0.08647798742138302,0.0,0.0,0.0,0.6965408805031448,-0.6729559748427674,0.0,0.0,0.0,-1.3364779874213835
-0.6194968553459128,0.0,0.0,0.0,-0.18553459119496848,0.0,-0.18081761006289687,0.0,0.0,-0.0864779874213828,0.0,0.0,0.0,0.6965408805031446,0.0,0.672955974842769,1.1540880503144673,0.0,0.0
